"","county","county_code","year","year_code","month","month_code","oe_gestational_age_weekly","oe_gestational_age_weekly_code","births","average_birth_weight"
"18301","Saratoga County, NY",36091,2008,2008,"July",7,"35 weeks",35,10,2607.2
"18302","Saratoga County, NY",36091,2008,2008,"July",7,"37 weeks",37,12,2952.83
"18303","Saratoga County, NY",36091,2008,2008,"July",7,"38 weeks",38,46,3377.11
"18304","Saratoga County, NY",36091,2008,2008,"July",7,"39 weeks",39,67,3424.93
"18305","Saratoga County, NY",36091,2008,2008,"July",7,"40 weeks",40,41,3644.83
"18306","Saratoga County, NY",36091,2008,2008,"July",7,"41 weeks",41,22,3827.64
"18307","Saratoga County, NY",36091,2008,2008,"August",8,"37 weeks",37,16,2952.88
"18308","Saratoga County, NY",36091,2008,2008,"August",8,"38 weeks",38,34,3437.41
"18309","Saratoga County, NY",36091,2008,2008,"August",8,"39 weeks",39,50,3421.26
"18310","Saratoga County, NY",36091,2008,2008,"August",8,"40 weeks",40,47,3638.62
"18311","Saratoga County, NY",36091,2008,2008,"August",8,"41 weeks",41,24,3686.25
"18312","Saratoga County, NY",36091,2008,2008,"September",9,"37 weeks",37,13,2939.69
"18313","Saratoga County, NY",36091,2008,2008,"September",9,"38 weeks",38,13,3517.38
"18314","Saratoga County, NY",36091,2008,2008,"September",9,"39 weeks",39,60,3388.28
"18315","Saratoga County, NY",36091,2008,2008,"September",9,"40 weeks",40,53,3667.57
"18316","Saratoga County, NY",36091,2008,2008,"September",9,"41 weeks",41,13,3816.92
"18317","Saratoga County, NY",36091,2008,2008,"October",10,"37 weeks",37,13,3165.92
"18318","Saratoga County, NY",36091,2008,2008,"October",10,"38 weeks",38,36,3335
"18319","Saratoga County, NY",36091,2008,2008,"October",10,"39 weeks",39,67,3500.22
"18320","Saratoga County, NY",36091,2008,2008,"October",10,"40 weeks",40,47,3708.47
"18321","Saratoga County, NY",36091,2008,2008,"October",10,"41 weeks",41,14,3730.21
"18322","Saratoga County, NY",36091,2008,2008,"November",11,"37 weeks",37,10,3178.4
"18323","Saratoga County, NY",36091,2008,2008,"November",11,"38 weeks",38,40,3205.15
"18324","Saratoga County, NY",36091,2008,2008,"November",11,"39 weeks",39,56,3520.34
"18325","Saratoga County, NY",36091,2008,2008,"November",11,"40 weeks",40,35,3595.51
"18326","Saratoga County, NY",36091,2008,2008,"November",11,"41 weeks",41,21,3701.29
"18327","Saratoga County, NY",36091,2008,2008,"December",12,"37 weeks",37,21,2923.05
"18328","Saratoga County, NY",36091,2008,2008,"December",12,"38 weeks",38,32,3235.72
"18329","Saratoga County, NY",36091,2008,2008,"December",12,"39 weeks",39,52,3540.98
"18330","Saratoga County, NY",36091,2008,2008,"December",12,"40 weeks",40,42,3734.67
"18331","Saratoga County, NY",36091,2008,2008,"December",12,"41 weeks",41,14,3718
"18332","Saratoga County, NY",36091,2009,2009,"January",1,"37 weeks",37,11,3043.27
"18333","Saratoga County, NY",36091,2009,2009,"January",1,"38 weeks",38,36,3285.19
"18334","Saratoga County, NY",36091,2009,2009,"January",1,"39 weeks",39,44,3468.91
"18335","Saratoga County, NY",36091,2009,2009,"January",1,"40 weeks",40,60,3538.7
"18336","Saratoga County, NY",36091,2009,2009,"January",1,"41 weeks",41,16,3581.62
"18337","Saratoga County, NY",36091,2009,2009,"February",2,"35 weeks",35,11,2269.55
"18338","Saratoga County, NY",36091,2009,2009,"February",2,"37 weeks",37,16,3145
"18339","Saratoga County, NY",36091,2009,2009,"February",2,"38 weeks",38,21,3161.05
"18340","Saratoga County, NY",36091,2009,2009,"February",2,"39 weeks",39,60,3372.52
"18341","Saratoga County, NY",36091,2009,2009,"February",2,"40 weeks",40,35,3565.83
"18342","Saratoga County, NY",36091,2009,2009,"February",2,"41 weeks",41,18,3690.06
"18343","Saratoga County, NY",36091,2009,2009,"March",3,"38 weeks",38,26,3566.69
"18344","Saratoga County, NY",36091,2009,2009,"March",3,"39 weeks",39,58,3422.95
"18345","Saratoga County, NY",36091,2009,2009,"March",3,"40 weeks",40,65,3553.29
"18346","Saratoga County, NY",36091,2009,2009,"March",3,"41 weeks",41,10,3783.2
"18347","Saratoga County, NY",36091,2009,2009,"April",4,"37 weeks",37,18,2947.83
"18348","Saratoga County, NY",36091,2009,2009,"April",4,"38 weeks",38,40,3267.85
"18349","Saratoga County, NY",36091,2009,2009,"April",4,"39 weeks",39,59,3452.63
"18350","Saratoga County, NY",36091,2009,2009,"April",4,"40 weeks",40,44,3641.8
"18351","Saratoga County, NY",36091,2009,2009,"April",4,"41 weeks",41,16,3639.81
"18352","Saratoga County, NY",36091,2009,2009,"May",5,"37 weeks",37,18,3118.11
"18353","Saratoga County, NY",36091,2009,2009,"May",5,"38 weeks",38,32,3253.75
"18354","Saratoga County, NY",36091,2009,2009,"May",5,"39 weeks",39,63,3439.02
"18355","Saratoga County, NY",36091,2009,2009,"May",5,"40 weeks",40,59,3577.63
"18356","Saratoga County, NY",36091,2009,2009,"May",5,"41 weeks",41,20,3589.65
"18357","Saratoga County, NY",36091,2009,2009,"June",6,"37 weeks",37,12,3062
"18358","Saratoga County, NY",36091,2009,2009,"June",6,"38 weeks",38,37,3258.89
"18359","Saratoga County, NY",36091,2009,2009,"June",6,"39 weeks",39,46,3559.13
"18360","Saratoga County, NY",36091,2009,2009,"June",6,"40 weeks",40,46,3563.24
"18361","Saratoga County, NY",36091,2009,2009,"June",6,"41 weeks",41,11,3592
"18362","Saratoga County, NY",36091,2009,2009,"July",7,"37 weeks",37,10,2684.4
"18363","Saratoga County, NY",36091,2009,2009,"July",7,"38 weeks",38,39,3325.87
"18364","Saratoga County, NY",36091,2009,2009,"July",7,"39 weeks",39,58,3509.28
"18365","Saratoga County, NY",36091,2009,2009,"July",7,"40 weeks",40,51,3602.75
"18366","Saratoga County, NY",36091,2009,2009,"July",7,"41 weeks",41,15,3857.53
"18367","Saratoga County, NY",36091,2009,2009,"August",8,"38 weeks",38,40,3234.7
"18368","Saratoga County, NY",36091,2009,2009,"August",8,"39 weeks",39,60,3427.63
"18369","Saratoga County, NY",36091,2009,2009,"August",8,"40 weeks",40,57,3596.95
"18370","Saratoga County, NY",36091,2009,2009,"August",8,"41 weeks",41,18,3549
"18371","Saratoga County, NY",36091,2009,2009,"September",9,"38 weeks",38,28,3227.32
"18372","Saratoga County, NY",36091,2009,2009,"September",9,"39 weeks",39,56,3505.3
"18373","Saratoga County, NY",36091,2009,2009,"September",9,"40 weeks",40,46,3512.52
"18374","Saratoga County, NY",36091,2009,2009,"September",9,"41 weeks",41,18,3797.89
"18375","Saratoga County, NY",36091,2009,2009,"October",10,"37 weeks",37,15,2822.13
"18376","Saratoga County, NY",36091,2009,2009,"October",10,"38 weeks",38,42,3353.4
"18377","Saratoga County, NY",36091,2009,2009,"October",10,"39 weeks",39,61,3505.51
"18378","Saratoga County, NY",36091,2009,2009,"October",10,"40 weeks",40,60,3621.08
"18379","Saratoga County, NY",36091,2009,2009,"October",10,"41 weeks",41,15,3596.6
"18380","Saratoga County, NY",36091,2009,2009,"November",11,"38 weeks",38,31,3413.87
"18381","Saratoga County, NY",36091,2009,2009,"November",11,"39 weeks",39,47,3458.68
"18382","Saratoga County, NY",36091,2009,2009,"November",11,"40 weeks",40,45,3508.8
"18383","Saratoga County, NY",36091,2009,2009,"November",11,"41 weeks",41,18,3746.5
"18384","Saratoga County, NY",36091,2009,2009,"December",12,"37 weeks",37,19,2984.42
"18385","Saratoga County, NY",36091,2009,2009,"December",12,"38 weeks",38,36,3250.42
"18386","Saratoga County, NY",36091,2009,2009,"December",12,"39 weeks",39,41,3401.41
"18387","Saratoga County, NY",36091,2009,2009,"December",12,"40 weeks",40,35,3626.8
"18388","Saratoga County, NY",36091,2009,2009,"December",12,"41 weeks",41,18,3730.33
"18389","Saratoga County, NY",36091,2010,2010,"January",1,"38 weeks",38,23,3237.09
"18390","Saratoga County, NY",36091,2010,2010,"January",1,"39 weeks",39,46,3563.37
"18391","Saratoga County, NY",36091,2010,2010,"January",1,"40 weeks",40,52,3621.63
"18392","Saratoga County, NY",36091,2010,2010,"January",1,"41 weeks",41,16,3802.81
"18393","Saratoga County, NY",36091,2010,2010,"February",2,"37 weeks",37,12,3223.75
"18394","Saratoga County, NY",36091,2010,2010,"February",2,"38 weeks",38,37,3317.73
"18395","Saratoga County, NY",36091,2010,2010,"February",2,"39 weeks",39,56,3390.34
"18396","Saratoga County, NY",36091,2010,2010,"February",2,"40 weeks",40,44,3651.57
"18397","Saratoga County, NY",36091,2010,2010,"February",2,"41 weeks",41,19,3750.47
"18398","Saratoga County, NY",36091,2010,2010,"March",3,"37 weeks",37,12,3206.92
"18399","Saratoga County, NY",36091,2010,2010,"March",3,"38 weeks",38,36,3380.39
"18400","Saratoga County, NY",36091,2010,2010,"March",3,"39 weeks",39,57,3473.72
"18401","Saratoga County, NY",36091,2010,2010,"March",3,"40 weeks",40,59,3584.47
"18402","Saratoga County, NY",36091,2010,2010,"March",3,"41 weeks",41,16,3678.38
"18403","Saratoga County, NY",36091,2010,2010,"April",4,"38 weeks",38,29,3309.97
"18404","Saratoga County, NY",36091,2010,2010,"April",4,"39 weeks",39,69,3461.09
"18405","Saratoga County, NY",36091,2010,2010,"April",4,"40 weeks",40,40,3682.6
"18406","Saratoga County, NY",36091,2010,2010,"April",4,"41 weeks",41,18,3619.67
"18407","Saratoga County, NY",36091,2010,2010,"May",5,"37 weeks",37,13,3131.08
"18408","Saratoga County, NY",36091,2010,2010,"May",5,"38 weeks",38,42,3313.98
"18409","Saratoga County, NY",36091,2010,2010,"May",5,"39 weeks",39,65,3430.05
"18410","Saratoga County, NY",36091,2010,2010,"May",5,"40 weeks",40,55,3645.07
"18411","Saratoga County, NY",36091,2010,2010,"May",5,"41 weeks",41,19,3665
"18412","Saratoga County, NY",36091,2010,2010,"June",6,"37 weeks",37,10,2952.9
"18413","Saratoga County, NY",36091,2010,2010,"June",6,"38 weeks",38,34,3354.24
"18414","Saratoga County, NY",36091,2010,2010,"June",6,"39 weeks",39,72,3474.83
"18415","Saratoga County, NY",36091,2010,2010,"June",6,"40 weeks",40,58,3539.47
"18416","Saratoga County, NY",36091,2010,2010,"June",6,"41 weeks",41,27,3553.56
"18417","Saratoga County, NY",36091,2010,2010,"July",7,"38 weeks",38,35,3344.94
"18418","Saratoga County, NY",36091,2010,2010,"July",7,"39 weeks",39,65,3477.26
"18419","Saratoga County, NY",36091,2010,2010,"July",7,"40 weeks",40,55,3619.16
"18420","Saratoga County, NY",36091,2010,2010,"July",7,"41 weeks",41,24,3712.88
"18421","Saratoga County, NY",36091,2010,2010,"August",8,"36 weeks",36,16,2728.38
"18422","Saratoga County, NY",36091,2010,2010,"August",8,"38 weeks",38,26,3128.12
"18423","Saratoga County, NY",36091,2010,2010,"August",8,"39 weeks",39,73,3447.21
"18424","Saratoga County, NY",36091,2010,2010,"August",8,"40 weeks",40,41,3613.73
"18425","Saratoga County, NY",36091,2010,2010,"August",8,"41 weeks",41,22,3746.32
"18426","Saratoga County, NY",36091,2010,2010,"September",9,"37 weeks",37,12,2840.75
"18427","Saratoga County, NY",36091,2010,2010,"September",9,"38 weeks",38,38,3227.89
"18428","Saratoga County, NY",36091,2010,2010,"September",9,"39 weeks",39,55,3435.6
"18429","Saratoga County, NY",36091,2010,2010,"September",9,"40 weeks",40,50,3633.72
"18430","Saratoga County, NY",36091,2010,2010,"September",9,"41 weeks",41,17,3618.18
"18431","Saratoga County, NY",36091,2010,2010,"October",10,"37 weeks",37,11,3104.55
"18432","Saratoga County, NY",36091,2010,2010,"October",10,"38 weeks",38,34,3301.85
"18433","Saratoga County, NY",36091,2010,2010,"October",10,"39 weeks",39,64,3468.25
"18434","Saratoga County, NY",36091,2010,2010,"October",10,"40 weeks",40,58,3546.81
"18435","Saratoga County, NY",36091,2010,2010,"October",10,"41 weeks",41,18,3454.44
"18436","Saratoga County, NY",36091,2010,2010,"November",11,"37 weeks",37,13,3107.62
"18437","Saratoga County, NY",36091,2010,2010,"November",11,"38 weeks",38,28,3272.75
"18438","Saratoga County, NY",36091,2010,2010,"November",11,"39 weeks",39,49,3360
"18439","Saratoga County, NY",36091,2010,2010,"November",11,"40 weeks",40,36,3543.11
"18440","Saratoga County, NY",36091,2010,2010,"November",11,"41 weeks",41,14,3778.21
"18441","Saratoga County, NY",36091,2010,2010,"December",12,"37 weeks",37,13,2874.15
"18442","Saratoga County, NY",36091,2010,2010,"December",12,"38 weeks",38,25,3406.44
"18443","Saratoga County, NY",36091,2010,2010,"December",12,"39 weeks",39,57,3514.81
"18444","Saratoga County, NY",36091,2010,2010,"December",12,"40 weeks",40,43,3652.58
"18445","Saratoga County, NY",36091,2010,2010,"December",12,"41 weeks",41,20,3913.3
"18446","Saratoga County, NY",36091,2011,2011,"January",1,"37 weeks",37,11,3030.82
"18447","Saratoga County, NY",36091,2011,2011,"January",1,"38 weeks",38,23,3373.26
"18448","Saratoga County, NY",36091,2011,2011,"January",1,"39 weeks",39,60,3439.15
"18449","Saratoga County, NY",36091,2011,2011,"January",1,"40 weeks",40,37,3576.95
"18450","Saratoga County, NY",36091,2011,2011,"January",1,"41 weeks",41,21,3854.14
"18451","Saratoga County, NY",36091,2011,2011,"February",2,"38 weeks",38,31,3458.13
"18452","Saratoga County, NY",36091,2011,2011,"February",2,"39 weeks",39,53,3381.19
"18453","Saratoga County, NY",36091,2011,2011,"February",2,"40 weeks",40,48,3528.48
"18454","Saratoga County, NY",36091,2011,2011,"February",2,"41 weeks",41,13,3719.54
"18455","Saratoga County, NY",36091,2011,2011,"March",3,"36 weeks",36,11,2607.09
"18456","Saratoga County, NY",36091,2011,2011,"March",3,"37 weeks",37,11,3039
"18457","Saratoga County, NY",36091,2011,2011,"March",3,"38 weeks",38,25,3307.96
"18458","Saratoga County, NY",36091,2011,2011,"March",3,"39 weeks",39,61,3402.87
"18459","Saratoga County, NY",36091,2011,2011,"March",3,"40 weeks",40,43,3579.3
"18460","Saratoga County, NY",36091,2011,2011,"March",3,"41 weeks",41,16,3567.56
"18461","Saratoga County, NY",36091,2011,2011,"April",4,"37 weeks",37,15,2927.93
"18462","Saratoga County, NY",36091,2011,2011,"April",4,"38 weeks",38,25,3332.16
"18463","Saratoga County, NY",36091,2011,2011,"April",4,"39 weeks",39,72,3492.4
"18464","Saratoga County, NY",36091,2011,2011,"April",4,"40 weeks",40,40,3613.4
"18465","Saratoga County, NY",36091,2011,2011,"April",4,"41 weeks",41,16,3759.81
"18466","Saratoga County, NY",36091,2011,2011,"May",5,"38 weeks",38,26,3329.42
"18467","Saratoga County, NY",36091,2011,2011,"May",5,"39 weeks",39,64,3419.48
"18468","Saratoga County, NY",36091,2011,2011,"May",5,"40 weeks",40,42,3643.88
"18469","Saratoga County, NY",36091,2011,2011,"May",5,"41 weeks",41,13,3678.69
"18470","Saratoga County, NY",36091,2011,2011,"June",6,"38 weeks",38,28,3322.82
"18471","Saratoga County, NY",36091,2011,2011,"June",6,"39 weeks",39,50,3518.46
"18472","Saratoga County, NY",36091,2011,2011,"June",6,"40 weeks",40,44,3565.48
"18473","Saratoga County, NY",36091,2011,2011,"June",6,"41 weeks",41,19,3690.95
"18474","Saratoga County, NY",36091,2011,2011,"July",7,"37 weeks",37,15,2939.8
"18475","Saratoga County, NY",36091,2011,2011,"July",7,"38 weeks",38,23,3432.13
"18476","Saratoga County, NY",36091,2011,2011,"July",7,"39 weeks",39,86,3447.91
"18477","Saratoga County, NY",36091,2011,2011,"July",7,"40 weeks",40,54,3636.91
"18478","Saratoga County, NY",36091,2011,2011,"July",7,"41 weeks",41,21,3678.62
"18479","Saratoga County, NY",36091,2011,2011,"August",8,"37 weeks",37,10,2901.5
"18480","Saratoga County, NY",36091,2011,2011,"August",8,"38 weeks",38,32,3227.84
"18481","Saratoga County, NY",36091,2011,2011,"August",8,"39 weeks",39,57,3357.81
"18482","Saratoga County, NY",36091,2011,2011,"August",8,"40 weeks",40,53,3571.98
"18483","Saratoga County, NY",36091,2011,2011,"August",8,"41 weeks",41,27,3728.85
"18484","Saratoga County, NY",36091,2011,2011,"September",9,"37 weeks",37,15,3355.13
"18485","Saratoga County, NY",36091,2011,2011,"September",9,"38 weeks",38,32,3260.81
"18486","Saratoga County, NY",36091,2011,2011,"September",9,"39 weeks",39,65,3469.42
"18487","Saratoga County, NY",36091,2011,2011,"September",9,"40 weeks",40,56,3578.14
"18488","Saratoga County, NY",36091,2011,2011,"September",9,"41 weeks",41,20,3663.1
"18489","Saratoga County, NY",36091,2011,2011,"October",10,"37 weeks",37,20,2986.15
"18490","Saratoga County, NY",36091,2011,2011,"October",10,"38 weeks",38,31,3128.52
"18491","Saratoga County, NY",36091,2011,2011,"October",10,"39 weeks",39,59,3577.59
"18492","Saratoga County, NY",36091,2011,2011,"October",10,"40 weeks",40,39,3565.38
"18493","Saratoga County, NY",36091,2011,2011,"October",10,"41 weeks",41,20,3634.6
"18494","Saratoga County, NY",36091,2011,2011,"November",11,"36 weeks",36,11,2685.64
"18495","Saratoga County, NY",36091,2011,2011,"November",11,"37 weeks",37,14,2912.36
"18496","Saratoga County, NY",36091,2011,2011,"November",11,"38 weeks",38,25,3220.52
"18497","Saratoga County, NY",36091,2011,2011,"November",11,"39 weeks",39,66,3491.45
"18498","Saratoga County, NY",36091,2011,2011,"November",11,"40 weeks",40,44,3401.25
"18499","Saratoga County, NY",36091,2011,2011,"November",11,"41 weeks",41,13,3790.46
"18500","Saratoga County, NY",36091,2011,2011,"December",12,"37 weeks",37,12,3136.25
"18501","Saratoga County, NY",36091,2011,2011,"December",12,"38 weeks",38,23,3277.17
"18502","Saratoga County, NY",36091,2011,2011,"December",12,"39 weeks",39,52,3523.88
"18503","Saratoga County, NY",36091,2011,2011,"December",12,"40 weeks",40,28,3602.29
"18504","Saratoga County, NY",36091,2011,2011,"December",12,"41 weeks",41,12,3720.42
"18505","Saratoga County, NY",36091,2012,2012,"January",1,"38 weeks",38,28,3256.86
"18506","Saratoga County, NY",36091,2012,2012,"January",1,"39 weeks",39,61,3480.02
"18507","Saratoga County, NY",36091,2012,2012,"January",1,"40 weeks",40,38,3705.42
"18508","Saratoga County, NY",36091,2012,2012,"January",1,"41 weeks",41,11,3828.55
"18509","Saratoga County, NY",36091,2012,2012,"February",2,"38 weeks",38,19,3105.42
"18510","Saratoga County, NY",36091,2012,2012,"February",2,"39 weeks",39,66,3478.61
"18511","Saratoga County, NY",36091,2012,2012,"February",2,"40 weeks",40,52,3646.27
"18512","Saratoga County, NY",36091,2012,2012,"February",2,"41 weeks",41,13,3519.46
"18513","Saratoga County, NY",36091,2012,2012,"March",3,"37 weeks",37,15,3134.67
"18514","Saratoga County, NY",36091,2012,2012,"March",3,"38 weeks",38,24,3401.42
"18515","Saratoga County, NY",36091,2012,2012,"March",3,"39 weeks",39,73,3448.49
"18516","Saratoga County, NY",36091,2012,2012,"March",3,"40 weeks",40,42,3589
"18517","Saratoga County, NY",36091,2012,2012,"March",3,"41 weeks",41,13,3766.46
"18518","Saratoga County, NY",36091,2012,2012,"April",4,"37 weeks",37,12,2884.75
"18519","Saratoga County, NY",36091,2012,2012,"April",4,"38 weeks",38,22,3069.59
"18520","Saratoga County, NY",36091,2012,2012,"April",4,"39 weeks",39,73,3571.63
"18521","Saratoga County, NY",36091,2012,2012,"April",4,"40 weeks",40,37,3595.57
"18522","Saratoga County, NY",36091,2012,2012,"April",4,"41 weeks",41,18,3715.94
"18523","Saratoga County, NY",36091,2012,2012,"May",5,"37 weeks",37,13,3045.23
"18524","Saratoga County, NY",36091,2012,2012,"May",5,"38 weeks",38,28,3431.25
"18525","Saratoga County, NY",36091,2012,2012,"May",5,"39 weeks",39,74,3518.27
"18526","Saratoga County, NY",36091,2012,2012,"May",5,"40 weeks",40,55,3586.56
"18527","Saratoga County, NY",36091,2012,2012,"May",5,"41 weeks",41,17,3567.65
"18528","Saratoga County, NY",36091,2012,2012,"June",6,"37 weeks",37,16,2953.62
"18529","Saratoga County, NY",36091,2012,2012,"June",6,"38 weeks",38,24,3186.83
"18530","Saratoga County, NY",36091,2012,2012,"June",6,"39 weeks",39,63,3578.29
"18531","Saratoga County, NY",36091,2012,2012,"June",6,"40 weeks",40,35,3531.29
