"","county","county_code","year","year_code","month","month_code","births","average_birth_weight","average_age_of_mother","average_lmp_gestational_age","average_oe_gestational_age","county_ym"
"266","Broome",36007,2007,2007,"February",2,161,3213.83,27.25,38.39,38.29,"Broome-2007-2"
"267","Broome",36007,2007,2007,"March",3,170,3244.99,27.77,38.58,38.35,"Broome-2007-3"
"268","Broome",36007,2007,2007,"April",4,184,3292.38,26.51,38.68,38.41,"Broome-2007-4"
"269","Broome",36007,2007,2007,"May",5,211,3332.28,27.64,38.63,38.56,"Broome-2007-5"
"270","Broome",36007,2007,2007,"June",6,157,3359.21,28.27,38.89,38.67,"Broome-2007-6"
"271","Broome",36007,2007,2007,"July",7,191,3327.54,27.05,38.58,38.53,"Broome-2007-7"
"272","Broome",36007,2007,2007,"August",8,181,3351.98,27.02,38.79,38.77,"Broome-2007-8"
"273","Broome",36007,2007,2007,"September",9,177,3261.11,27.52,38.84,38.52,"Broome-2007-9"
"274","Broome",36007,2007,2007,"October",10,175,3326.11,27.84,38.85,38.54,"Broome-2007-10"
"275","Broome",36007,2007,2007,"November",11,164,3421.4,27.26,39.34,38.93,"Broome-2007-11"
"276","Broome",36007,2007,2007,"December",12,188,3165.41,26.87,38.08,37.89,"Broome-2007-12"
"277","Broome",36007,2008,2008,"January",1,179,3268.08,27.65,38.63,38.28,"Broome-2008-1"
"278","Broome",36007,2008,2008,"February",2,143,3269.9,26.47,39.01,38.71,"Broome-2008-2"
"279","Broome",36007,2008,2008,"March",3,192,3303.73,26.57,38.74,38.47,"Broome-2008-3"
"280","Broome",36007,2008,2008,"April",4,171,3337.14,27.02,38.92,38.58,"Broome-2008-4"
"281","Broome",36007,2008,2008,"May",5,163,3341.26,26.64,38.73,38.51,"Broome-2008-5"
"282","Broome",36007,2008,2008,"June",6,150,3333.77,27.56,38.95,38.65,"Broome-2008-6"
"283","Broome",36007,2008,2008,"July",7,197,3380.22,26.89,39.01,38.71,"Broome-2008-7"
"284","Broome",36007,2008,2008,"August",8,176,3298.61,27.03,38.6,38.43,"Broome-2008-8"
"285","Broome",36007,2008,2008,"September",9,187,3340.59,27.46,38.61,38.46,"Broome-2008-9"
"286","Broome",36007,2008,2008,"October",10,200,3316.69,27.5,38.81,38.7,"Broome-2008-10"
"287","Broome",36007,2008,2008,"November",11,164,3265.52,27.59,38.64,38.29,"Broome-2008-11"
"288","Broome",36007,2008,2008,"December",12,154,3324.41,27.73,38.81,38.46,"Broome-2008-12"
"289","Broome",36007,2009,2009,"January",1,160,3308.19,27.14,38.76,38.56,"Broome-2009-1"
"290","Broome",36007,2009,2009,"February",2,154,3275.77,27.77,38.74,38.48,"Broome-2009-2"
"291","Broome",36007,2009,2009,"March",3,171,3372.14,26.91,38.5,38.4,"Broome-2009-3"
"292","Broome",36007,2009,2009,"April",4,166,3246.44,27.68,38.08,37.9,"Broome-2009-4"
"293","Broome",36007,2009,2009,"May",5,188,3382.69,28.21,38.81,38.61,"Broome-2009-5"
"294","Broome",36007,2009,2009,"June",6,193,3247.26,26.24,38.34,38.14,"Broome-2009-6"
"295","Broome",36007,2009,2009,"July",7,198,3325.92,26.49,38.85,38.62,"Broome-2009-7"
"296","Broome",36007,2009,2009,"August",8,184,3304.27,27.22,38.82,38.65,"Broome-2009-8"
"297","Broome",36007,2009,2009,"September",9,178,3321.87,27.79,38.96,38.6,"Broome-2009-9"
"298","Broome",36007,2009,2009,"October",10,159,3324.74,27.51,38.64,38.56,"Broome-2009-10"
"299","Broome",36007,2009,2009,"November",11,139,3305.99,27.81,38.42,38.22,"Broome-2009-11"
"300","Broome",36007,2009,2009,"December",12,174,3378.3,26.48,39.24,38.96,"Broome-2009-12"
"301","Broome",36007,2010,2010,"January",1,180,3220.2,26.73,38.64,38.39,"Broome-2010-1"
"302","Broome",36007,2010,2010,"February",2,174,3261.88,27.77,38.52,38.21,"Broome-2010-2"
"303","Broome",36007,2010,2010,"March",3,167,3336.63,27.83,38.73,38.59,"Broome-2010-3"
"304","Broome",36007,2010,2010,"April",4,155,3352.38,27.87,38.72,38.43,"Broome-2010-4"
"305","Broome",36007,2010,2010,"May",5,152,3358.12,27,38.68,38.56,"Broome-2010-5"
"306","Broome",36007,2010,2010,"June",6,186,3298.15,27.92,38.81,38.6,"Broome-2010-6"
"307","Broome",36007,2010,2010,"July",7,182,3296.43,27.49,38.8,38.65,"Broome-2010-7"
"308","Broome",36007,2010,2010,"August",8,156,3322.1,27.39,38.78,38.56,"Broome-2010-8"
"309","Broome",36007,2010,2010,"September",9,187,3277.54,26.81,38.8,38.63,"Broome-2010-9"
"310","Broome",36007,2010,2010,"October",10,187,3346.5,26.73,38.71,38.54,"Broome-2010-10"
"311","Broome",36007,2010,2010,"November",11,152,3275.5,28.01,38.41,38.28,"Broome-2010-11"
"312","Broome",36007,2010,2010,"December",12,174,3220.15,27.39,38.36,38.31,"Broome-2010-12"
"313","Broome",36007,2011,2011,"January",1,167,3301.92,27.76,38.7,38.59,"Broome-2011-1"
"314","Broome",36007,2011,2011,"February",2,158,3310.63,27.38,38.89,38.41,"Broome-2011-2"
"315","Broome",36007,2011,2011,"March",3,153,3342.37,27.75,38.56,38.45,"Broome-2011-3"
"316","Broome",36007,2011,2011,"April",4,177,3313.56,26.99,38.76,38.48,"Broome-2011-4"
"317","Broome",36007,2011,2011,"May",5,159,3390.69,27.64,39.21,38.96,"Broome-2011-5"
"318","Broome",36007,2011,2011,"June",6,196,3300.76,27.37,38.95,38.57,"Broome-2011-6"
"319","Broome",36007,2011,2011,"July",7,205,3248,27.88,38.64,38.6,"Broome-2011-7"
"320","Broome",36007,2011,2011,"August",8,186,3279.52,27.13,38.83,38.48,"Broome-2011-8"
"321","Broome",36007,2011,2011,"September",9,178,3391.77,27.53,39.09,38.79,"Broome-2011-9"
"322","Broome",36007,2011,2011,"October",10,161,3224.83,27.47,38.39,38.18,"Broome-2011-10"
"323","Broome",36007,2011,2011,"November",11,167,3237.99,27.43,38.9,38.6,"Broome-2011-11"
"324","Broome",36007,2011,2011,"December",12,153,3290.75,28.08,38.44,38.45,"Broome-2011-12"
"325","Broome",36007,2012,2012,"January",1,207,3172.21,27.33,38.21,38.07,"Broome-2012-1"
"326","Broome",36007,2012,2012,"February",2,177,3429.03,27.37,38.97,38.72,"Broome-2012-2"
"327","Broome",36007,2012,2012,"March",3,164,3286.75,27.98,38.68,38.46,"Broome-2012-3"
"328","Broome",36007,2012,2012,"April",4,156,3269.34,28.1,38.9,38.57,"Broome-2012-4"
"329","Broome",36007,2012,2012,"May",5,172,3349.79,27.97,39.16,38.79,"Broome-2012-5"
"330","Broome",36007,2012,2012,"June",6,164,3353.57,28.15,38.71,38.6,"Broome-2012-6"
"331","Broome",36007,2012,2012,"July",7,183,3306.34,27.66,38.92,38.51,"Broome-2012-7"
"332","Broome",36007,2012,2012,"August",8,182,3262.46,27.77,38.51,38.23,"Broome-2012-8"
"333","Broome",36007,2012,2012,"September",9,160,3218.43,28.01,38.68,38.53,"Broome-2012-9"
"334","Broome",36007,2012,2012,"October",10,189,3332.32,27.38,38.78,38.54,"Broome-2012-10"
"335","Broome",36007,2012,2012,"November",11,154,3278.34,27.62,38.81,38.29,"Broome-2012-11"
"336","Broome",36007,2012,2012,"December",12,175,3312.07,27.22,38.8,38.68,"Broome-2012-12"
"337","Broome",36007,2013,2013,"January",1,190,3248.15,27.67,38.68,38.53,"Broome-2013-1"
"338","Broome",36007,2013,2013,"February",2,148,3243.51,27.21,38.86,38.58,"Broome-2013-2"
"339","Broome",36007,2013,2013,"March",3,169,3359.14,28.44,38.85,38.65,"Broome-2013-3"
"340","Broome",36007,2013,2013,"April",4,159,3304.27,28.28,38.71,38.51,"Broome-2013-4"
"341","Broome",36007,2013,2013,"May",5,158,3400.96,27.59,39.3,39,"Broome-2013-5"
"342","Broome",36007,2013,2013,"June",6,159,3318.37,28.05,38.59,38.51,"Broome-2013-6"
"343","Broome",36007,2013,2013,"July",7,191,3365.36,27.78,38.88,38.8,"Broome-2013-7"
"344","Broome",36007,2013,2013,"August",8,190,3331.79,28.1,38.71,38.49,"Broome-2013-8"
"345","Broome",36007,2013,2013,"September",9,185,3305.97,27.49,38.55,38.55,"Broome-2013-9"
"346","Broome",36007,2013,2013,"October",10,190,3407.32,28.38,38.82,38.69,"Broome-2013-10"
"347","Broome",36007,2013,2013,"November",11,157,3281.99,27.52,38.55,38.52,"Broome-2013-11"
"348","Broome",36007,2013,2013,"December",12,172,3266.26,28.1,38.63,38.46,"Broome-2013-12"
"349","Broome",36007,2014,2014,"January",1,172,3311.69,27.2,38.99,38.74,"Broome-2014-1"
"350","Broome",36007,2014,2014,"February",2,152,3349.29,28.63,38.99,38.67,"Broome-2014-2"
"351","Broome",36007,2014,2014,"March",3,182,3319.57,28.4,38.91,38.66,"Broome-2014-3"
"352","Broome",36007,2014,2014,"April",4,177,3280.34,28.17,38.97,38.7,"Broome-2014-4"
"353","Broome",36007,2014,2014,"May",5,187,3379.39,28.83,38.92,38.78,"Broome-2014-5"
"354","Broome",36007,2014,2014,"June",6,192,3316.84,28.07,38.81,38.74,"Broome-2014-6"
"355","Broome",36007,2014,2014,"July",7,198,3338.54,28.09,38.85,38.83,"Broome-2014-7"
"356","Broome",36007,2014,2014,"August",8,180,3261.48,28.11,38.55,38.43,"Broome-2014-8"
"357","Broome",36007,2014,2014,"September",9,187,3385.92,27.78,39.01,38.75,"Broome-2014-9"
"358","Broome",36007,2014,2014,"October",10,155,3328.99,28.09,38.89,38.59,"Broome-2014-10"
"359","Broome",36007,2014,2014,"November",11,159,3306.24,28.06,38.75,38.52,"Broome-2014-11"
"360","Broome",36007,2014,2014,"December",12,175,3230.91,27.66,38.94,38.65,"Broome-2014-12"
"361","Broome",36007,2015,2015,"January",1,165,3311.12,28.06,38.83,38.58,"Broome-2015-1"
"362","Broome",36007,2015,2015,"February",2,154,3346.13,28.04,38.76,38.65,"Broome-2015-2"
"363","Broome",36007,2015,2015,"March",3,169,3322.24,28.7,38.67,38.39,"Broome-2015-3"
"364","Broome",36007,2015,2015,"April",4,169,3271.19,28.27,38.69,38.51,"Broome-2015-4"
"365","Broome",36007,2015,2015,"May",5,177,3318.2,28.33,38.63,38.53,"Broome-2015-5"
"366","Broome",36007,2015,2015,"June",6,152,3363.82,28.4,39.07,38.87,"Broome-2015-6"
"367","Broome",36007,2015,2015,"July",7,172,3346.12,28.73,38.87,38.77,"Broome-2015-7"
"368","Broome",36007,2015,2015,"August",8,183,3297.65,28.07,38.63,38.55,"Broome-2015-8"
"369","Broome",36007,2015,2015,"September",9,168,3328.62,27.87,38.9,38.84,"Broome-2015-9"
"370","Broome",36007,2015,2015,"October",10,172,3223.4,28.19,38.55,38.51,"Broome-2015-10"
"371","Broome",36007,2015,2015,"November",11,142,3380.58,28.47,38.82,38.65,"Broome-2015-11"
"372","Broome",36007,2015,2015,"December",12,154,3266.18,28.51,38.46,38.35,"Broome-2015-12"
"373","Broome",36007,2016,2016,"January",1,177,3283.69,28.15,39.06,38.69,"Broome-2016-1"
"374","Broome",36007,2016,2016,"February",2,149,3301.82,28.36,38.88,38.47,"Broome-2016-2"
"375","Broome",36007,2016,2016,"March",3,154,3259.85,28.62,38.65,38.45,"Broome-2016-3"
"376","Broome",36007,2016,2016,"April",4,157,3385.32,27.85,38.8,38.53,"Broome-2016-4"
"377","Broome",36007,2016,2016,"May",5,181,3367.95,27.65,38.93,38.66,"Broome-2016-5"
"378","Broome",36007,2016,2016,"June",6,144,3261.13,28.56,38.47,38.39,"Broome-2016-6"
"379","Broome",36007,2016,2016,"July",7,189,3344.9,28.05,38.95,38.76,"Broome-2016-7"
"380","Broome",36007,2016,2016,"August",8,191,3328.52,28.39,39.23,38.89,"Broome-2016-8"
"381","Broome",36007,2016,2016,"September",9,157,3321.38,28.93,38.68,38.34,"Broome-2016-9"
"382","Broome",36007,2016,2016,"October",10,171,3383.33,28.8,38.94,38.73,"Broome-2016-10"
"383","Broome",36007,2016,2016,"November",11,137,3317.11,28.83,38.82,38.66,"Broome-2016-11"
"384","Broome",36007,2016,2016,"December",12,178,3226.35,28.04,38.45,38.24,"Broome-2016-12"
"385","Broome",36007,2017,2017,"January",1,139,3240.94,28.98,38.61,38.5,"Broome-2017-1"
"386","Broome",36007,2017,2017,"February",2,148,3314.6,28.03,38.73,38.53,"Broome-2017-2"
"387","Broome",36007,2017,2017,"March",3,165,3295.04,28.32,38.88,38.67,"Broome-2017-3"
"388","Broome",36007,2017,2017,"April",4,157,3232.97,29.18,38.35,38.2,"Broome-2017-4"
"389","Broome",36007,2017,2017,"May",5,191,3355.63,28.46,38.85,38.64,"Broome-2017-5"
"390","Broome",36007,2017,2017,"June",6,190,3328,28.71,38.92,38.63,"Broome-2017-6"
"391","Broome",36007,2017,2017,"July",7,164,3295.39,28.51,38.56,38.35,"Broome-2017-7"
"392","Broome",36007,2017,2017,"August",8,160,3364.55,28.14,38.77,38.57,"Broome-2017-8"
"393","Broome",36007,2017,2017,"September",9,179,3234.61,29.06,38.33,38.13,"Broome-2017-9"
"394","Broome",36007,2017,2017,"October",10,160,3211.19,28.44,38.23,38.21,"Broome-2017-10"
"395","Broome",36007,2017,2017,"November",11,168,3265.94,28.99,38.7,38.62,"Broome-2017-11"
"396","Broome",36007,2017,2017,"December",12,158,3268.65,28.28,38.62,38.46,"Broome-2017-12"
"397","Chautauqua",36013,2007,2007,"January",1,123,3441.23,25.66,39.36,39.1,"Chautauqua-2007-1"
"398","Chautauqua",36013,2007,2007,"February",2,130,3298.55,25.99,38.61,38.51,"Chautauqua-2007-2"
"399","Chautauqua",36013,2007,2007,"March",3,149,3282.23,26.42,38.67,38.44,"Chautauqua-2007-3"
"400","Chautauqua",36013,2007,2007,"April",4,96,3258.34,26.79,38.68,38.38,"Chautauqua-2007-4"
"401","Chautauqua",36013,2007,2007,"May",5,131,3322.95,26.23,38.36,38.47,"Chautauqua-2007-5"
"402","Chautauqua",36013,2007,2007,"June",6,141,3340.94,25.84,39.37,38.99,"Chautauqua-2007-6"
"403","Chautauqua",36013,2007,2007,"July",7,123,3352.58,25.86,38.59,38.71,"Chautauqua-2007-7"
"404","Chautauqua",36013,2007,2007,"August",8,128,3308.24,27.08,38.62,38.57,"Chautauqua-2007-8"
"405","Chautauqua",36013,2007,2007,"September",9,114,3293.64,25.23,38.7,38.71,"Chautauqua-2007-9"
"406","Chautauqua",36013,2007,2007,"October",10,137,3332.72,25.91,39.04,38.63,"Chautauqua-2007-10"
"407","Chautauqua",36013,2007,2007,"November",11,119,3311.91,27.02,38.66,38.84,"Chautauqua-2007-11"
"408","Chautauqua",36013,2007,2007,"December",12,122,3219.68,25.65,38.18,38.51,"Chautauqua-2007-12"
"409","Chautauqua",36013,2008,2008,"January",1,109,3200.16,25.64,39,38.51,"Chautauqua-2008-1"
"410","Chautauqua",36013,2008,2008,"February",2,117,3269.56,25.44,38.51,38.42,"Chautauqua-2008-2"
"411","Chautauqua",36013,2008,2008,"March",3,114,3214.37,27.72,38.39,38.27,"Chautauqua-2008-3"
"412","Chautauqua",36013,2008,2008,"April",4,122,3281.34,25.23,38.67,38.63,"Chautauqua-2008-4"
"413","Chautauqua",36013,2008,2008,"May",5,114,3258.76,25.96,38.92,38.48,"Chautauqua-2008-5"
"414","Chautauqua",36013,2008,2008,"June",6,117,3316.76,26.06,38.64,38.46,"Chautauqua-2008-6"
"415","Chautauqua",36013,2008,2008,"July",7,127,3268.09,26.31,38.79,38.61,"Chautauqua-2008-7"
"416","Chautauqua",36013,2008,2008,"August",8,147,3322.57,27.49,38.78,38.53,"Chautauqua-2008-8"
"417","Chautauqua",36013,2008,2008,"September",9,116,3353.74,25.96,38.91,38.92,"Chautauqua-2008-9"
"418","Chautauqua",36013,2008,2008,"October",10,124,3239.15,25.23,38.43,38.4,"Chautauqua-2008-10"
"419","Chautauqua",36013,2008,2008,"November",11,104,3170.98,26.12,37.9,37.7,"Chautauqua-2008-11"
"420","Chautauqua",36013,2008,2008,"December",12,100,3313.75,25.97,38.67,38.57,"Chautauqua-2008-12"
"421","Chautauqua",36013,2009,2009,"January",1,111,3263.93,26.21,38.81,38.58,"Chautauqua-2009-1"
"422","Chautauqua",36013,2009,2009,"February",2,134,3363.07,26.75,39.01,38.78,"Chautauqua-2009-2"
"423","Chautauqua",36013,2009,2009,"March",3,130,3417.56,26.06,39.04,38.87,"Chautauqua-2009-3"
"424","Chautauqua",36013,2009,2009,"April",4,130,3320.67,25.34,38.73,38.68,"Chautauqua-2009-4"
"425","Chautauqua",36013,2009,2009,"May",5,120,3307.72,26.26,38.56,38.36,"Chautauqua-2009-5"
"426","Chautauqua",36013,2009,2009,"June",6,132,3303.79,25.93,39.18,38.67,"Chautauqua-2009-6"
"427","Chautauqua",36013,2009,2009,"July",7,123,3153.85,26.46,38.27,38.37,"Chautauqua-2009-7"
"428","Chautauqua",36013,2009,2009,"August",8,129,3232.8,25.41,38.75,38.61,"Chautauqua-2009-8"
"429","Chautauqua",36013,2009,2009,"September",9,145,3305.58,25.75,38.77,38.52,"Chautauqua-2009-9"
"430","Chautauqua",36013,2009,2009,"October",10,125,3381.19,25.7,39.1,38.89,"Chautauqua-2009-10"
"431","Chautauqua",36013,2009,2009,"November",11,94,3225.66,27,38.59,38.33,"Chautauqua-2009-11"
"432","Chautauqua",36013,2009,2009,"December",12,122,3192.72,26.3,38.94,38.61,"Chautauqua-2009-12"
"433","Chautauqua",36013,2010,2010,"January",1,105,3272.97,26.4,38.23,38.09,"Chautauqua-2010-1"
"434","Chautauqua",36013,2010,2010,"February",2,130,3210.35,25.79,38.49,38.15,"Chautauqua-2010-2"
"435","Chautauqua",36013,2010,2010,"March",3,135,3333.99,26.33,38.88,38.52,"Chautauqua-2010-3"
"436","Chautauqua",36013,2010,2010,"April",4,103,3296.51,26.01,38.55,38.62,"Chautauqua-2010-4"
"437","Chautauqua",36013,2010,2010,"May",5,109,3250.37,25.78,38.25,38.06,"Chautauqua-2010-5"
"438","Chautauqua",36013,2010,2010,"June",6,100,3268.13,27.09,38.38,38.37,"Chautauqua-2010-6"
"439","Chautauqua",36013,2010,2010,"July",7,134,3321.46,26.6,39.03,38.65,"Chautauqua-2010-7"
"440","Chautauqua",36013,2010,2010,"August",8,115,3302.18,26.58,38.92,38.63,"Chautauqua-2010-8"
"441","Chautauqua",36013,2010,2010,"September",9,115,3236.5,26.12,38.67,38.51,"Chautauqua-2010-9"
"442","Chautauqua",36013,2010,2010,"October",10,128,3192.48,26.54,38.57,38.17,"Chautauqua-2010-10"
"443","Chautauqua",36013,2010,2010,"November",11,93,3221.13,25.82,38.24,38.44,"Chautauqua-2010-11"
"444","Chautauqua",36013,2010,2010,"December",12,116,3238,25.22,38.84,38.8,"Chautauqua-2010-12"
"445","Chautauqua",36013,2011,2011,"January",1,126,3196.84,25.54,38.41,38.21,"Chautauqua-2011-1"
"446","Chautauqua",36013,2011,2011,"February",2,96,3273.42,25.08,38.59,38.62,"Chautauqua-2011-2"
"447","Chautauqua",36013,2011,2011,"March",3,114,3356.2,26.43,38.67,38.68,"Chautauqua-2011-3"
"448","Chautauqua",36013,2011,2011,"April",4,98,3283.78,26.78,38.53,38.37,"Chautauqua-2011-4"
"449","Chautauqua",36013,2011,2011,"May",5,119,3213.85,25.38,38.5,38.35,"Chautauqua-2011-5"
"450","Chautauqua",36013,2011,2011,"June",6,135,3269.81,26.93,38.89,38.57,"Chautauqua-2011-6"
"451","Chautauqua",36013,2011,2011,"July",7,134,3328.66,26.29,38.6,38.53,"Chautauqua-2011-7"
"452","Chautauqua",36013,2011,2011,"August",8,123,3187.14,26.41,38.42,38.29,"Chautauqua-2011-8"
"453","Chautauqua",36013,2011,2011,"September",9,135,3343.66,26.81,38.9,38.77,"Chautauqua-2011-9"
"454","Chautauqua",36013,2011,2011,"October",10,120,3353.45,25.88,38.99,38.92,"Chautauqua-2011-10"
"455","Chautauqua",36013,2011,2011,"November",11,120,3224.73,26.76,38.73,38.39,"Chautauqua-2011-11"
"456","Chautauqua",36013,2011,2011,"December",12,105,3302.76,28.1,38.58,38.33,"Chautauqua-2011-12"
"457","Chautauqua",36013,2012,2012,"January",1,119,3324.49,25.18,38.69,38.65,"Chautauqua-2012-1"
"458","Chautauqua",36013,2012,2012,"February",2,102,3241.81,25.85,38.58,38.31,"Chautauqua-2012-2"
"459","Chautauqua",36013,2012,2012,"March",3,127,3241.15,27.58,38.68,38.46,"Chautauqua-2012-3"
"460","Chautauqua",36013,2012,2012,"April",4,115,3275.6,27.47,38.85,38.63,"Chautauqua-2012-4"
"461","Chautauqua",36013,2012,2012,"May",5,114,3323.77,25.75,38.96,38.54,"Chautauqua-2012-5"
"462","Chautauqua",36013,2012,2012,"June",6,104,3329.36,26.32,39.06,38.64,"Chautauqua-2012-6"
"463","Chautauqua",36013,2012,2012,"July",7,130,3287.06,26.99,38.72,38.53,"Chautauqua-2012-7"
"464","Chautauqua",36013,2012,2012,"August",8,130,3290.02,26.12,38.7,38.61,"Chautauqua-2012-8"
"465","Chautauqua",36013,2012,2012,"September",9,121,3307.47,26.67,38.88,38.88,"Chautauqua-2012-9"
"466","Chautauqua",36013,2012,2012,"October",10,114,3366.62,27.41,38.52,38.57,"Chautauqua-2012-10"
"467","Chautauqua",36013,2012,2012,"November",11,118,3238.32,26.3,38.58,38.38,"Chautauqua-2012-11"
"468","Chautauqua",36013,2012,2012,"December",12,126,3262.62,26.47,38.47,38.46,"Chautauqua-2012-12"
"469","Chautauqua",36013,2013,2013,"January",1,100,3215.95,25.05,39.02,38.61,"Chautauqua-2013-1"
"470","Chautauqua",36013,2013,2013,"February",2,84,3230.59,27.15,38.63,38.4,"Chautauqua-2013-2"
"471","Chautauqua",36013,2013,2013,"March",3,114,3319.14,26.69,38.65,38.61,"Chautauqua-2013-3"
"472","Chautauqua",36013,2013,2013,"April",4,116,3317.04,26.95,38.94,38.41,"Chautauqua-2013-4"
"473","Chautauqua",36013,2013,2013,"May",5,126,3277.01,26.92,38.07,38.13,"Chautauqua-2013-5"
"474","Chautauqua",36013,2013,2013,"June",6,123,3250.13,27.11,38.76,38.64,"Chautauqua-2013-6"
"475","Chautauqua",36013,2013,2013,"July",7,136,3286.15,26.07,39.02,38.82,"Chautauqua-2013-7"
"476","Chautauqua",36013,2013,2013,"August",8,126,3195.63,26.37,38.67,38.46,"Chautauqua-2013-8"
"477","Chautauqua",36013,2013,2013,"September",9,110,3275.87,26.75,38.73,38.72,"Chautauqua-2013-9"
"478","Chautauqua",36013,2013,2013,"October",10,115,3271.93,25.86,38.71,38.34,"Chautauqua-2013-10"
"479","Chautauqua",36013,2013,2013,"November",11,106,3254.7,26.48,38.59,38.56,"Chautauqua-2013-11"
"480","Chautauqua",36013,2013,2013,"December",12,100,3270.78,27.31,38.72,38.48,"Chautauqua-2013-12"
"481","Chautauqua",36013,2014,2014,"January",1,120,3329.55,27.2,38.79,38.77,"Chautauqua-2014-1"
"482","Chautauqua",36013,2014,2014,"February",2,130,3233.89,26.32,38.85,38.72,"Chautauqua-2014-2"
"483","Chautauqua",36013,2014,2014,"March",3,135,3272.05,25.99,38.82,38.62,"Chautauqua-2014-3"
"484","Chautauqua",36013,2014,2014,"April",4,115,3286.63,26.69,38.82,38.52,"Chautauqua-2014-4"
"485","Chautauqua",36013,2014,2014,"May",5,125,3301.04,26.75,38.97,38.89,"Chautauqua-2014-5"
"486","Chautauqua",36013,2014,2014,"June",6,110,3227.7,26.84,38.78,38.41,"Chautauqua-2014-6"
"487","Chautauqua",36013,2014,2014,"July",7,135,3325.98,26.67,38.71,38.52,"Chautauqua-2014-7"
"488","Chautauqua",36013,2014,2014,"August",8,115,3297.76,26.96,39.13,38.65,"Chautauqua-2014-8"
"489","Chautauqua",36013,2014,2014,"September",9,132,3253.9,25.9,39.05,38.74,"Chautauqua-2014-9"
"490","Chautauqua",36013,2014,2014,"October",10,120,3271.64,26.18,39.06,38.75,"Chautauqua-2014-10"
"491","Chautauqua",36013,2014,2014,"November",11,96,3349.57,26.64,39,38.77,"Chautauqua-2014-11"
"492","Chautauqua",36013,2014,2014,"December",12,142,3364.72,26.87,39.1,38.66,"Chautauqua-2014-12"
"493","Chautauqua",36013,2015,2015,"January",1,84,3194.58,25.82,39.36,38.69,"Chautauqua-2015-1"
"494","Chautauqua",36013,2015,2015,"February",2,97,3301.13,27,38.66,38.56,"Chautauqua-2015-2"
"495","Chautauqua",36013,2015,2015,"March",3,131,3289.14,26.96,38.88,38.62,"Chautauqua-2015-3"
"496","Chautauqua",36013,2015,2015,"April",4,90,3287.66,26.17,38.81,38.61,"Chautauqua-2015-4"
"497","Chautauqua",36013,2015,2015,"May",5,131,3366.3,26.66,39.06,38.95,"Chautauqua-2015-5"
"498","Chautauqua",36013,2015,2015,"June",6,134,3307.58,27.35,38.86,38.63,"Chautauqua-2015-6"
"499","Chautauqua",36013,2015,2015,"July",7,148,3326.29,27.37,39.07,38.79,"Chautauqua-2015-7"
"500","Chautauqua",36013,2015,2015,"August",8,126,3235.23,27.75,38.58,38.46,"Chautauqua-2015-8"
"501","Chautauqua",36013,2015,2015,"September",9,127,3314.71,26.02,38.94,38.63,"Chautauqua-2015-9"
"502","Chautauqua",36013,2015,2015,"October",10,112,3321.47,26.38,39.11,39.01,"Chautauqua-2015-10"
