"Notes"	"County"	"County Code"	"Year"	"Year Code"	"Month"	"Month Code"	"Tobacco Use"	"Tobacco Use Code"	Births	Average Birth Weight	Average Age of Mother	Average LMP Gestational Age	Average OE Gestational Age
	"St. Lawrence County, NY"	"36089"	"2016"	"2016"	"March"	"3"	"No"	"2"	59	3524.16	28.08	39.25	39.14
	"St. Lawrence County, NY"	"36089"	"2016"	"2016"	"April"	"4"	"Yes"	"1"	13	3011.38	24.62	39.08	38.85
	"St. Lawrence County, NY"	"36089"	"2016"	"2016"	"April"	"4"	"No"	"2"	69	3485.48	28.03	39.48	39.14
	"St. Lawrence County, NY"	"36089"	"2016"	"2016"	"May"	"5"	"Yes"	"1"	16	3192.75	25.69	39.00	39.06
	"St. Lawrence County, NY"	"36089"	"2016"	"2016"	"May"	"5"	"No"	"2"	83	3430.80	28.34	39.00	38.77
	"St. Lawrence County, NY"	"36089"	"2016"	"2016"	"June"	"6"	"Yes"	"1"	13	3061.23	27.15	38.54	38.31
	"St. Lawrence County, NY"	"36089"	"2016"	"2016"	"June"	"6"	"No"	"2"	68	3500.76	27.65	39.07	39.07
	"St. Lawrence County, NY"	"36089"	"2016"	"2016"	"July"	"7"	"Yes"	"1"	18	3110.50	24.94	38.56	38.28
	"St. Lawrence County, NY"	"36089"	"2016"	"2016"	"July"	"7"	"No"	"2"	83	3441.82	28.00	39.17	39.04
	"St. Lawrence County, NY"	"36089"	"2016"	"2016"	"August"	"8"	"Yes"	"1"	20	3219.80	27.95	39.05	38.70
	"St. Lawrence County, NY"	"36089"	"2016"	"2016"	"August"	"8"	"No"	"2"	80	3561.69	28.23	39.40	39.22
	"St. Lawrence County, NY"	"36089"	"2016"	"2016"	"September"	"9"	"Yes"	"1"	16	3306.56	26.44	39.88	39.19
	"St. Lawrence County, NY"	"36089"	"2016"	"2016"	"September"	"9"	"No"	"2"	83	3391.56	27.88	39.44	39.01
	"St. Lawrence County, NY"	"36089"	"2016"	"2016"	"October"	"10"	"Yes"	"1"	12	2694.50	27.50	37.33	35.58
	"St. Lawrence County, NY"	"36089"	"2016"	"2016"	"October"	"10"	"No"	"2"	84	3473.17	28.25	39.12	39.09
	"St. Lawrence County, NY"	"36089"	"2016"	"2016"	"November"	"11"	"Yes"	"1"	18	3005.00	29.61	39.00	38.44
	"St. Lawrence County, NY"	"36089"	"2016"	"2016"	"November"	"11"	"No"	"2"	56	3404.96	27.29	39.02	38.73
	"St. Lawrence County, NY"	"36089"	"2016"	"2016"	"December"	"12"	"Yes"	"1"	19	3075.26	25.74	38.37	38.11
	"St. Lawrence County, NY"	"36089"	"2016"	"2016"	"December"	"12"	"No"	"2"	68	3479.24	29.32	39.23	38.97
	"St. Lawrence County, NY"	"36089"	"2017"	"2017"	"January"	"1"	"Yes"	"1"	23	2960.04	27.83	37.96	37.61
	"St. Lawrence County, NY"	"36089"	"2017"	"2017"	"January"	"1"	"No"	"2"	74	3483.18	28.51	38.91	38.81
	"St. Lawrence County, NY"	"36089"	"2017"	"2017"	"February"	"2"	"Yes"	"1"	19	2752.53	27.21	37.21	36.79
	"St. Lawrence County, NY"	"36089"	"2017"	"2017"	"February"	"2"	"No"	"2"	58	3297.07	27.53	38.41	38.28
	"St. Lawrence County, NY"	"36089"	"2017"	"2017"	"March"	"3"	"Yes"	"1"	24	2996.08	25.25	38.38	37.96
	"St. Lawrence County, NY"	"36089"	"2017"	"2017"	"March"	"3"	"No"	"2"	61	3360.10	28.98	39.53	39.05
	"St. Lawrence County, NY"	"36089"	"2017"	"2017"	"April"	"4"	"Yes"	"1"	14	2979.36	25.71	38.86	37.71
	"St. Lawrence County, NY"	"36089"	"2017"	"2017"	"April"	"4"	"No"	"2"	57	3360.13	27.14	39.04	38.51
	"St. Lawrence County, NY"	"36089"	"2017"	"2017"	"May"	"5"	"Yes"	"1"	20	3193.65	26.15	38.15	38.10
	"St. Lawrence County, NY"	"36089"	"2017"	"2017"	"May"	"5"	"No"	"2"	56	3407.73	27.89	39.10	39.02
	"St. Lawrence County, NY"	"36089"	"2017"	"2017"	"June"	"6"	"Yes"	"1"	21	3274.81	26.14	38.81	38.86
	"St. Lawrence County, NY"	"36089"	"2017"	"2017"	"June"	"6"	"No"	"2"	95	3346.58	29.46	38.65	38.43
	"St. Lawrence County, NY"	"36089"	"2017"	"2017"	"July"	"7"	"Yes"	"1"	20	2943.85	25.45	37.75	37.80
	"St. Lawrence County, NY"	"36089"	"2017"	"2017"	"July"	"7"	"No"	"2"	79	3323.96	28.00	38.56	38.44
	"St. Lawrence County, NY"	"36089"	"2017"	"2017"	"August"	"8"	"Yes"	"1"	14	3153.14	25.57	39.36	39.57
	"St. Lawrence County, NY"	"36089"	"2017"	"2017"	"August"	"8"	"No"	"2"	87	3406.22	27.56	38.74	38.53
	"St. Lawrence County, NY"	"36089"	"2017"	"2017"	"September"	"9"	"Yes"	"1"	19	3444.16	27.53	38.74	38.84
	"St. Lawrence County, NY"	"36089"	"2017"	"2017"	"September"	"9"	"No"	"2"	68	3430.55	28.35	39.08	38.80
	"St. Lawrence County, NY"	"36089"	"2017"	"2017"	"October"	"10"	"Yes"	"1"	16	3085.38	27.56	40.25	39.38
	"St. Lawrence County, NY"	"36089"	"2017"	"2017"	"October"	"10"	"No"	"2"	61	3299.61	28.36	39.00	38.69
	"St. Lawrence County, NY"	"36089"	"2017"	"2017"	"November"	"11"	"Yes"	"1"	15	3101.73	24.60	39.20	38.33
	"St. Lawrence County, NY"	"36089"	"2017"	"2017"	"November"	"11"	"No"	"2"	61	3390.72	26.95	38.97	38.61
	"St. Lawrence County, NY"	"36089"	"2017"	"2017"	"December"	"12"	"Yes"	"1"	15	2970.67	27.20	39.27	38.40
	"St. Lawrence County, NY"	"36089"	"2017"	"2017"	"December"	"12"	"No"	"2"	61	3273.67	28.85	38.10	38.19
	"Saratoga County, NY"	"36091"	"2007"	"2007"	"January"	"1"	"Yes"	"1"	22	3375.00	24.77	39.00	38.95
	"Saratoga County, NY"	"36091"	"2007"	"2007"	"January"	"1"	"No"	"2"	156	3353.02	29.56	38.67	38.40
	"Saratoga County, NY"	"36091"	"2007"	"2007"	"February"	"2"	"Yes"	"1"	18	3100.50	24.22	38.78	38.67
	"Saratoga County, NY"	"36091"	"2007"	"2007"	"February"	"2"	"No"	"2"	159	3418.77	31.23	38.76	38.70
	"Saratoga County, NY"	"36091"	"2007"	"2007"	"March"	"3"	"Yes"	"1"	26	2980.04	27.04	38.54	38.00
	"Saratoga County, NY"	"36091"	"2007"	"2007"	"March"	"3"	"No"	"2"	176	3431.89	30.30	38.90	38.72
	"Saratoga County, NY"	"36091"	"2007"	"2007"	"April"	"4"	"Yes"	"1"	19	3305.63	24.63	39.42	39.00
	"Saratoga County, NY"	"36091"	"2007"	"2007"	"April"	"4"	"No"	"2"	184	3408.93	30.10	39.01	38.64
	"Saratoga County, NY"	"36091"	"2007"	"2007"	"May"	"5"	"Yes"	"1"	24	3009.92	26.25	37.79	37.58
	"Saratoga County, NY"	"36091"	"2007"	"2007"	"May"	"5"	"No"	"2"	173	3441.28	29.71	39.03	38.91
	"Saratoga County, NY"	"36091"	"2007"	"2007"	"June"	"6"	"Yes"	"1"	14	3213.93	23.86	38.93	39.29
	"Saratoga County, NY"	"36091"	"2007"	"2007"	"June"	"6"	"No"	"2"	226	3410.50	30.51	38.69	38.59
	"Saratoga County, NY"	"36091"	"2007"	"2007"	"July"	"7"	"Yes"	"1"	21	3224.90	24.10	38.95	38.57
	"Saratoga County, NY"	"36091"	"2007"	"2007"	"July"	"7"	"No"	"2"	173	3452.18	29.39	38.96	38.79
	"Saratoga County, NY"	"36091"	"2007"	"2007"	"August"	"8"	"Yes"	"1"	26	3116.73	26.38	38.50	38.12
	"Saratoga County, NY"	"36091"	"2007"	"2007"	"August"	"8"	"No"	"2"	180	3351.27	29.78	38.64	38.37
	"Saratoga County, NY"	"36091"	"2007"	"2007"	"September"	"9"	"Yes"	"1"	30	3172.13	26.03	39.37	39.10
	"Saratoga County, NY"	"36091"	"2007"	"2007"	"September"	"9"	"No"	"2"	147	3409.88	29.91	38.80	38.73
	"Saratoga County, NY"	"36091"	"2007"	"2007"	"October"	"10"	"Yes"	"1"	32	3092.91	23.66	38.84	38.88
	"Saratoga County, NY"	"36091"	"2007"	"2007"	"October"	"10"	"No"	"2"	159	3385.38	30.73	38.84	38.70
	"Saratoga County, NY"	"36091"	"2007"	"2007"	"November"	"11"	"Yes"	"1"	32	3237.22	25.34	38.47	38.47
	"Saratoga County, NY"	"36091"	"2007"	"2007"	"November"	"11"	"No"	"2"	159	3414.25	30.05	38.81	38.64
	"Saratoga County, NY"	"36091"	"2007"	"2007"	"December"	"12"	"Yes"	"1"	28	3206.43	24.21	38.75	38.71
	"Saratoga County, NY"	"36091"	"2007"	"2007"	"December"	"12"	"No"	"2"	148	3356.34	29.89	38.80	38.70
	"Saratoga County, NY"	"36091"	"2008"	"2008"	"January"	"1"	"Yes"	"1"	20	2892.40	25.55	38.25	37.65
	"Saratoga County, NY"	"36091"	"2008"	"2008"	"January"	"1"	"No"	"2"	161	3315.35	29.86	38.46	38.41
	"Saratoga County, NY"	"36091"	"2008"	"2008"	"February"	"2"	"Yes"	"1"	21	2799.10	24.95	37.38	36.29
	"Saratoga County, NY"	"36091"	"2008"	"2008"	"February"	"2"	"No"	"2"	159	3406.28	29.59	38.53	38.41
	"Saratoga County, NY"	"36091"	"2008"	"2008"	"March"	"3"	"Yes"	"1"	19	3210.53	23.84	38.89	38.68
	"Saratoga County, NY"	"36091"	"2008"	"2008"	"March"	"3"	"No"	"2"	152	3403.97	29.96	39.05	38.72
	"Saratoga County, NY"	"36091"	"2008"	"2008"	"April"	"4"	"Yes"	"1"	19	2972.05	26.63	37.84	37.84
	"Saratoga County, NY"	"36091"	"2008"	"2008"	"April"	"4"	"No"	"2"	184	3380.96	29.61	38.86	38.77
	"Saratoga County, NY"	"36091"	"2008"	"2008"	"May"	"5"	"Yes"	"1"	35	3165.09	25.83	38.37	38.34
	"Saratoga County, NY"	"36091"	"2008"	"2008"	"May"	"5"	"No"	"2"	189	3427.44	30.51	39.15	38.74
	"Saratoga County, NY"	"36091"	"2008"	"2008"	"June"	"6"	"Yes"	"1"	26	3198.31	25.58	39.27	38.46
	"Saratoga County, NY"	"36091"	"2008"	"2008"	"June"	"6"	"No"	"2"	169	3457.50	30.07	39.08	38.95
	"Saratoga County, NY"	"36091"	"2008"	"2008"	"July"	"7"	"Yes"	"1"	33	3380.61	24.94	38.73	38.76
	"Saratoga County, NY"	"36091"	"2008"	"2008"	"July"	"7"	"No"	"2"	180	3353.82	29.81	38.56	38.54
	"Saratoga County, NY"	"36091"	"2008"	"2008"	"August"	"8"	"Yes"	"1"	20	3308.15	26.95	39.00	38.60
	"Saratoga County, NY"	"36091"	"2008"	"2008"	"August"	"8"	"No"	"2"	175	3389.61	30.47	38.87	38.71
	"Saratoga County, NY"	"36091"	"2008"	"2008"	"September"	"9"	"Yes"	"1"	19	3300.32	23.21	39.05	38.74
	"Saratoga County, NY"	"36091"	"2008"	"2008"	"September"	"9"	"No"	"2"	151	3408.09	29.97	38.99	38.77
	"Saratoga County, NY"	"36091"	"2008"	"2008"	"October"	"10"	"Yes"	"1"	26	3232.72	25.96	39.27	37.88
	"Saratoga County, NY"	"36091"	"2008"	"2008"	"October"	"10"	"No"	"2"	168	3426.25	29.77	38.78	38.55
	"Saratoga County, NY"	"36091"	"2008"	"2008"	"November"	"11"	"Yes"	"1"	25	3179.36	25.52	39.28	38.72
	"Saratoga County, NY"	"36091"	"2008"	"2008"	"November"	"11"	"No"	"2"	155	3420.25	29.53	38.87	38.74
	"Saratoga County, NY"	"36091"	"2008"	"2008"	"December"	"12"	"Yes"	"1"	16	3229.00	23.94	37.81	38.38
	"Saratoga County, NY"	"36091"	"2008"	"2008"	"December"	"12"	"No"	"2"	170	3333.91	28.99	38.55	38.34
	"Saratoga County, NY"	"36091"	"2009"	"2009"	"January"	"1"	"Yes"	"1"	25	3296.12	24.96	39.24	39.24
	"Saratoga County, NY"	"36091"	"2009"	"2009"	"January"	"1"	"No"	"2"	160	3330.33	30.21	38.85	38.58
	"Saratoga County, NY"	"36091"	"2009"	"2009"	"February"	"2"	"Yes"	"1"	21	3269.67	24.67	39.29	38.76
	"Saratoga County, NY"	"36091"	"2009"	"2009"	"February"	"2"	"No"	"2"	151	3240.62	29.40	38.63	38.37
	"Saratoga County, NY"	"36091"	"2009"	"2009"	"March"	"3"	"Yes"	"1"	23	3366.61	24.09	39.13	39.04
	"Saratoga County, NY"	"36091"	"2009"	"2009"	"March"	"3"	"No"	"2"	167	3378.92	30.09	38.77	38.62
	"Saratoga County, NY"	"36091"	"2009"	"2009"	"April"	"4"	"Yes"	"1"	23	3312.13	27.39	38.30	38.87
	"Saratoga County, NY"	"36091"	"2009"	"2009"	"April"	"4"	"No"	"2"	171	3338.63	30.96	38.59	38.49
	"Saratoga County, NY"	"36091"	"2009"	"2009"	"May"	"5"	"Yes"	"1"	17	3071.35	27.24	38.24	38.59
	"Saratoga County, NY"	"36091"	"2009"	"2009"	"May"	"5"	"No"	"2"	193	3371.26	30.31	38.90	38.72
	"Saratoga County, NY"	"36091"	"2009"	"2009"	"June"	"6"	"Yes"	"1"	14	3227.21	27.86	39.00	38.79
	"Saratoga County, NY"	"36091"	"2009"	"2009"	"June"	"6"	"No"	"2"	151	3387.16	29.91	38.85	38.75
	"Saratoga County, NY"	"36091"	"2009"	"2009"	"July"	"7"	"Yes"	"1"	21	3136.48	25.86	38.43	38.57
	"Saratoga County, NY"	"36091"	"2009"	"2009"	"July"	"7"	"No"	"2"	174	3374.73	30.56	38.99	38.69
	"Saratoga County, NY"	"36091"	"2009"	"2009"	"August"	"8"	"Yes"	"1"	16	3132.19	27.88	39.00	38.81
	"Saratoga County, NY"	"36091"	"2009"	"2009"	"August"	"8"	"No"	"2"	181	3389.37	29.81	39.21	38.77
	"Saratoga County, NY"	"36091"	"2009"	"2009"	"September"	"9"	"Yes"	"1"	19	3080.89	24.74	39.74	39.16
	"Saratoga County, NY"	"36091"	"2009"	"2009"	"September"	"9"	"No"	"2"	153	3337.67	29.07	38.75	38.45
	"Saratoga County, NY"	"36091"	"2009"	"2009"	"October"	"10"	"Yes"	"1"	29	3385.28	25.34	39.59	38.93
	"Saratoga County, NY"	"36091"	"2009"	"2009"	"October"	"10"	"No"	"2"	175	3418.87	30.22	39.11	38.82
	"Saratoga County, NY"	"36091"	"2009"	"2009"	"November"	"11"	"Yes"	"1"	23	3303.74	26.43	38.91	38.74
	"Saratoga County, NY"	"36091"	"2009"	"2009"	"November"	"11"	"No"	"2"	137	3449.79	30.11	39.15	39.00
	"Saratoga County, NY"	"36091"	"2009"	"2009"	"December"	"12"	"Yes"	"1"	26	3066.42	25.50	37.92	38.08
	"Saratoga County, NY"	"36091"	"2009"	"2009"	"December"	"12"	"No"	"2"	139	3331.28	29.93	38.71	38.58
	"Saratoga County, NY"	"36091"	"2010"	"2010"	"January"	"1"	"Yes"	"1"	20	3272.20	24.20	39.95	39.20
	"Saratoga County, NY"	"36091"	"2010"	"2010"	"January"	"1"	"No"	"2"	139	3466.22	29.84	39.02	38.91
	"Saratoga County, NY"	"36091"	"2010"	"2010"	"February"	"2"	"Yes"	"1"	23	3235.70	25.83	38.91	38.26
	"Saratoga County, NY"	"36091"	"2010"	"2010"	"February"	"2"	"No"	"2"	153	3439.22	30.77	38.99	38.93
	"Saratoga County, NY"	"36091"	"2010"	"2010"	"March"	"3"	"Yes"	"1"	20	3263.55	25.10	38.75	38.05
	"Saratoga County, NY"	"36091"	"2010"	"2010"	"March"	"3"	"No"	"2"	186	3371.19	30.25	38.64	38.56
	"Saratoga County, NY"	"36091"	"2010"	"2010"	"April"	"4"	"Yes"	"1"	29	3308.97	25.00	38.93	38.59
	"Saratoga County, NY"	"36091"	"2010"	"2010"	"April"	"4"	"No"	"2"	154	3374.68	30.19	38.90	38.61
	"Saratoga County, NY"	"36091"	"2010"	"2010"	"May"	"5"	"Yes"	"1"	20	3174.10	28.45	38.50	38.45
	"Saratoga County, NY"	"36091"	"2010"	"2010"	"May"	"5"	"No"	"2"	199	3375.01	30.57	38.70	38.72
	"Saratoga County, NY"	"36091"	"2010"	"2010"	"June"	"6"	"Yes"	"1"	27	3387.19	26.41	39.15	38.89
	"Saratoga County, NY"	"36091"	"2010"	"2010"	"June"	"6"	"No"	"2"	196	3319.29	30.51	38.68	38.58
	"Saratoga County, NY"	"36091"	"2010"	"2010"	"July"	"7"	"Yes"	"1"	15	3186.80	27.07	38.60	38.53
	"Saratoga County, NY"	"36091"	"2010"	"2010"	"July"	"7"	"No"	"2"	191	3429.35	30.16	39.18	38.86
	"Saratoga County, NY"	"36091"	"2010"	"2010"	"August"	"8"	"Yes"	"1"	29	3149.07	25.41	38.41	38.41
	"Saratoga County, NY"	"36091"	"2010"	"2010"	"August"	"8"	"No"	"2"	170	3347.36	29.68	38.76	38.63
	"Saratoga County, NY"	"36091"	"2010"	"2010"	"September"	"9"	"Yes"	"1"	19	3034.32	23.74	39.26	38.63
	"Saratoga County, NY"	"36091"	"2010"	"2010"	"September"	"9"	"No"	"2"	169	3385.89	29.46	38.91	38.86
	"Saratoga County, NY"	"36091"	"2010"	"2010"	"October"	"10"	"Yes"	"1"	23	3063.70	26.39	38.74	38.78
	"Saratoga County, NY"	"36091"	"2010"	"2010"	"October"	"10"	"No"	"2"	184	3387.29	30.18	38.78	38.79
	"Saratoga County, NY"	"36091"	"2010"	"2010"	"November"	"11"	"Yes"	"1"	26	3166.19	28.38	39.08	38.81
	"Saratoga County, NY"	"36091"	"2010"	"2010"	"November"	"11"	"No"	"2"	130	3333.42	30.72	38.59	38.43
	"Saratoga County, NY"	"36091"	"2010"	"2010"	"December"	"12"	"Yes"	"1"	22	3389.00	25.09	38.86	38.77
	"Saratoga County, NY"	"36091"	"2010"	"2010"	"December"	"12"	"No"	"2"	157	3413.99	30.02	38.75	38.71
	"Saratoga County, NY"	"36091"	"2011"	"2011"	"January"	"1"	"Yes"	"1"	19	3387.47	25.47	39.68	39.32
	"Saratoga County, NY"	"36091"	"2011"	"2011"	"January"	"1"	"No"	"2"	147	3430.13	30.07	39.20	38.88
	"Saratoga County, NY"	"36091"	"2011"	"2011"	"February"	"2"	"Yes"	"1"	16	3457.81	24.44	40.62	38.88
	"Saratoga County, NY"	"36091"	"2011"	"2011"	"February"	"2"	"No"	"2"	150	3327.11	30.44	38.94	38.71
	"Saratoga County, NY"	"36091"	"2011"	"2011"	"March"	"3"	"Yes"	"1"	19	3137.21	29.42	38.89	39.00
	"Saratoga County, NY"	"36091"	"2011"	"2011"	"March"	"3"	"No"	"2"	157	3336.26	30.57	39.08	38.67
	"Saratoga County, NY"	"36091"	"2011"	"2011"	"April"	"4"	"Yes"	"1"	23	3339.78	26.39	39.70	38.57
	"Saratoga County, NY"	"36091"	"2011"	"2011"	"April"	"4"	"No"	"2"	161	3392.09	30.24	38.88	38.72
	"Saratoga County, NY"	"36091"	"2011"	"2011"	"May"	"5"	"Yes"	"1"	17	3183.76	27.65	38.94	38.47
	"Saratoga County, NY"	"36091"	"2011"	"2011"	"May"	"5"	"No"	"2"	156	3347.14	29.88	38.85	38.51
	"Saratoga County, NY"	"36091"	"2011"	"2011"	"June"	"6"	"Yes"	"1"	14	3456.71	25.86	39.79	39.43
	"Saratoga County, NY"	"36091"	"2011"	"2011"	"June"	"6"	"No"	"2"	148	3410.33	30.26	38.98	38.77
	"Saratoga County, NY"	"36091"	"2011"	"2011"	"July"	"7"	"Yes"	"1"	21	3275.95	25.10	39.43	39.10
	"Saratoga County, NY"	"36091"	"2011"	"2011"	"July"	"7"	"No"	"2"	197	3419.35	30.20	38.83	38.80
	"Saratoga County, NY"	"36091"	"2011"	"2011"	"August"	"8"	"Yes"	"1"	23	3260.39	26.65	40.00	39.04
	"Saratoga County, NY"	"36091"	"2011"	"2011"	"August"	"8"	"No"	"2"	177	3338.10	29.83	38.99	38.83
	"Saratoga County, NY"	"36091"	"2011"	"2011"	"September"	"9"	"Yes"	"1"	23	3309.52	27.78	39.17	39.04
	"Saratoga County, NY"	"36091"	"2011"	"2011"	"September"	"9"	"No"	"2"	177	3423.25	30.73	39.06	38.84
	"Saratoga County, NY"	"36091"	"2011"	"2011"	"October"	"10"	"Yes"	"1"	21	3276.76	27.48	38.67	38.62
	"Saratoga County, NY"	"36091"	"2011"	"2011"	"October"	"10"	"No"	"2"	165	3342.80	29.34	38.62	38.68
	"Saratoga County, NY"	"36091"	"2011"	"2011"	"November"	"11"	"Yes"	"1"	24	2944.71	25.42	38.58	38.79
	"Saratoga County, NY"	"36091"	"2011"	"2011"	"November"	"11"	"No"	"2"	159	3361.99	29.87	38.50	38.62
	"Saratoga County, NY"	"36091"	"2011"	"2011"	"December"	"12"	"Yes"	"1"	17	2988.18	28.06	38.53	38.29
	"Saratoga County, NY"	"36091"	"2011"	"2011"	"December"	"12"	"No"	"2"	128	3309.63	30.02	38.49	38.31
	"Saratoga County, NY"	"36091"	"2012"	"2012"	"January"	"1"	"Yes"	"1"	18	3243.94	26.94	38.61	38.44
	"Saratoga County, NY"	"36091"	"2012"	"2012"	"January"	"1"	"No"	"2"	142	3400.91	29.76	38.82	38.61
	"Saratoga County, NY"	"36091"	"2012"	"2012"	"February"	"2"	"Yes"	"1"	22	3179.59	26.59	39.27	39.09
	"Saratoga County, NY"	"36091"	"2012"	"2012"	"February"	"2"	"No"	"2"	146	3425.58	30.01	39.18	38.95
	"Saratoga County, NY"	"36091"	"2012"	"2012"	"March"	"3"	"Yes"	"1"	18	3318.89	24.89	39.44	39.00
	"Saratoga County, NY"	"36091"	"2012"	"2012"	"March"	"3"	"No"	"2"	163	3418.43	29.96	38.84	38.72
	"Saratoga County, NY"	"36091"	"2012"	"2012"	"April"	"4"	"Yes"	"1"	10	3381.30	27.40	39.50	39.50
	"Saratoga County, NY"	"36091"	"2012"	"2012"	"April"	"4"	"No"	"2"	167	3409.70	30.57	38.93	38.82
	"Saratoga County, NY"	"36091"	"2012"	"2012"	"May"	"5"	"Yes"	"1"	17	3138.76	24.12	38.88	38.82
	"Saratoga County, NY"	"36091"	"2012"	"2012"	"May"	"5"	"No"	"2"	188	3429.24	30.53	38.92	38.79
	"Saratoga County, NY"	"36091"	"2012"	"2012"	"June"	"6"	"Yes"	"1"	13	3338.46	26.15	39.31	38.54
	"Saratoga County, NY"	"36091"	"2012"	"2012"	"June"	"6"	"No"	"2"	148	3319.84	30.49	38.72	38.49
	"Saratoga County, NY"	"36091"	"2012"	"2012"	"July"	"7"	"Yes"	"1"	16	3251.38	27.38	39.00	38.69
	"Saratoga County, NY"	"36091"	"2012"	"2012"	"July"	"7"	"No"	"2"	176	3455.31	29.90	38.99	38.94
	"Saratoga County, NY"	"36091"	"2012"	"2012"	"August"	"8"	"Yes"	"1"	19	3221.37	26.21	40.16	39.16
	"Saratoga County, NY"	"36091"	"2012"	"2012"	"August"	"8"	"No"	"2"	184	3446.90	30.11	39.19	38.97
	"Saratoga County, NY"	"36091"	"2012"	"2012"	"September"	"9"	"Yes"	"1"	18	3198.00	26.11	38.72	39.06
	"Saratoga County, NY"	"36091"	"2012"	"2012"	"September"	"9"	"No"	"2"	174	3371.98	30.83	38.83	38.69
	"Saratoga County, NY"	"36091"	"2012"	"2012"	"October"	"10"	"Yes"	"1"	17	3265.65	26.65	39.29	38.65
	"Saratoga County, NY"	"36091"	"2012"	"2012"	"October"	"10"	"No"	"2"	181	3408.09	30.60	39.11	38.92
	"Saratoga County, NY"	"36091"	"2012"	"2012"	"November"	"11"	"Yes"	"1"	20	3100.30	26.20	39.10	38.90
	"Saratoga County, NY"	"36091"	"2012"	"2012"	"November"	"11"	"No"	"2"	148	3395.10	30.57	39.00	38.70
	"Saratoga County, NY"	"36091"	"2012"	"2012"	"December"	"12"	"Yes"	"1"	17	3456.00	28.12	39.41	39.29
	"Saratoga County, NY"	"36091"	"2012"	"2012"	"December"	"12"	"No"	"2"	176	3431.15	29.95	39.06	38.70
	"Saratoga County, NY"	"36091"	"2013"	"2013"	"January"	"1"	"Yes"	"1"	15	3035.40	24.27	37.40	36.87
	"Saratoga County, NY"	"36091"	"2013"	"2013"	"January"	"1"	"No"	"2"	152	3381.76	30.38	39.15	38.89
	"Saratoga County, NY"	"36091"	"2013"	"2013"	"February"	"2"	"Yes"	"1"	22	3546.45	25.09	40.05	39.23
	"Saratoga County, NY"	"36091"	"2013"	"2013"	"February"	"2"	"No"	"2"	148	3426.95	30.53	39.06	38.80
	"Saratoga County, NY"	"36091"	"2013"	"2013"	"March"	"3"	"Yes"	"1"	24	2965.08	25.46	38.00	37.29
	"Saratoga County, NY"	"36091"	"2013"	"2013"	"March"	"3"	"No"	"2"	179	3395.28	29.21	39.01	38.76
	"Saratoga County, NY"	"36091"	"2013"	"2013"	"April"	"4"	"Yes"	"1"	30	3475.07	27.57	39.03	38.93
	"Saratoga County, NY"	"36091"	"2013"	"2013"	"April"	"4"	"No"	"2"	151	3363.58	29.96	38.68	38.69
	"Saratoga County, NY"	"36091"	"2013"	"2013"	"May"	"5"	"Yes"	"1"	22	2966.91	27.95	38.50	38.05
	"Saratoga County, NY"	"36091"	"2013"	"2013"	"May"	"5"	"No"	"2"	160	3414.93	30.49	38.84	38.79
	"Saratoga County, NY"	"36091"	"2013"	"2013"	"June"	"6"	"Yes"	"1"	12	3370.17	26.00	39.75	38.50
	"Saratoga County, NY"	"36091"	"2013"	"2013"	"June"	"6"	"No"	"2"	177	3347.67	30.75	38.86	38.61
	"Saratoga County, NY"	"36091"	"2013"	"2013"	"July"	"7"	"Yes"	"1"	22	2922.64	27.32	38.95	38.32
	"Saratoga County, NY"	"36091"	"2013"	"2013"	"July"	"7"	"No"	"2"	187	3457.89	30.18	39.20	38.89
	"Saratoga County, NY"	"36091"	"2013"	"2013"	"August"	"8"	"Yes"	"1"	31	3074.87	27.06	38.61	38.19
	"Saratoga County, NY"	"36091"	"2013"	"2013"	"August"	"8"	"No"	"2"	160	3409.55	30.47	39.02	38.93
	"Saratoga County, NY"	"36091"	"2013"	"2013"	"September"	"9"	"Yes"	"1"	24	3110.04	27.42	38.17	38.08
	"Saratoga County, NY"	"36091"	"2013"	"2013"	"September"	"9"	"No"	"2"	186	3483.41	30.69	39.12	39.01
	"Saratoga County, NY"	"36091"	"2013"	"2013"	"October"	"10"	"Yes"	"1"	24	3205.08	28.04	39.67	39.46
	"Saratoga County, NY"	"36091"	"2013"	"2013"	"October"	"10"	"No"	"2"	177	3452.81	30.39	38.85	38.79
	"Saratoga County, NY"	"36091"	"2013"	"2013"	"November"	"11"	"Yes"	"1"	13	2866.77	26.31	36.77	36.08
	"Saratoga County, NY"	"36091"	"2013"	"2013"	"November"	"11"	"No"	"2"	158	3367.58	31.43	38.70	38.65
	"Saratoga County, NY"	"36091"	"2013"	"2013"	"December"	"12"	"Yes"	"1"	18	3187.22	26.39	39.28	38.50
	"Saratoga County, NY"	"36091"	"2013"	"2013"	"December"	"12"	"No"	"2"	164	3435.71	30.56	39.13	38.88
	"Saratoga County, NY"	"36091"	"2014"	"2014"	"January"	"1"	"Yes"	"1"	15	3009.93	26.60	38.33	38.07
	"Saratoga County, NY"	"36091"	"2014"	"2014"	"January"	"1"	"No"	"2"	146	3448.88	30.08	39.25	39.02
	"Saratoga County, NY"	"36091"	"2014"	"2014"	"February"	"2"	"Yes"	"1"	15	3161.60	27.80	38.60	38.13
	"Saratoga County, NY"	"36091"	"2014"	"2014"	"February"	"2"	"No"	"2"	137	3471.94	30.42	39.40	39.09
